Linux 7.0.10-arch1-1 (archlinux) 	05/28/2026 	_x86_64_	(4 CPU)

07:54:15 AM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
08:22:20 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:22:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:22:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:22:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:22:40 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:22:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:22:50 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:22:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:23:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:23:05 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:23:10 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
08:23:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:23:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:23:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:23:30 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:23:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:23:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:23:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:23:50 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:23:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:24:00 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:24:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:24:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:24:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:24:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:24:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:24:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:24:35 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:24:40 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:24:45 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
08:24:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:24:55 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:25:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:45 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:25:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:55 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:26:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:26:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:27:55 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:28:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:10 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
08:28:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:28:55 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
08:29:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:29:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:25 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
08:30:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:25 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:31:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:31:55 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:32:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:25 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:32:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:32:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:10 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.02
08:33:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:25 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
08:33:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:33:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:34:55 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:35:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:10 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:35:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:20 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:35:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:55 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
08:36:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:36:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:36:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:36:15 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:36:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:36:25 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
08:36:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:36:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:36:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:36:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:36:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:36:55 AM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.07
08:37:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:25 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:37:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:45 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
08:37:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:55 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:38:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:10 AM      0.00      0.00      0.00      0.09      0.00      0.00      0.00      0.05
08:38:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:25 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:38:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:55 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:39:00 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.01
08:39:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:25 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:39:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:15 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:41:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:25 AM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
08:41:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:55 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:42:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:55 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:43:00 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:43:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:15 AM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.04
08:43:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:25 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:43:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:00 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:45:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:15 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.01
08:46:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:25 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:46:30 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
08:46:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:00 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:47:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:45 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
08:47:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:00 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:48:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:15 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.02
08:48:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:30 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:48:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:00 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:49:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:30 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:49:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
